Bin	ProteinID	Annotation
unbinned	IJDLJFPM_82633	fe_red_geobacter
unbinned	IJDLJFPM_82743	fe_red_geobacter
unbinned	IJDLJFPM_82794	fe_red_geobacter
unbinned	IJDLJFPM_82960	fe_red_geobacter
unbinned	IJDLJFPM_83079	fe_red_geobacter
unbinned	IJDLJFPM_83191	fe_red_geobacter
unbinned	IJDLJFPM_83197	fe_red_geobacter
unbinned	IJDLJFPM_83200	fe_red_geobacter
unbinned	IJDLJFPM_83455	fe_red_geobacter
unbinned	IJDLJFPM_83684	fe_red_geobacter
unbinned	IJDLJFPM_83962	fe_red_geobacter
unbinned	IJDLJFPM_84403	fe_red_geobacter
unbinned	IJDLJFPM_84677	fe_red_geobacter
unbinned	IJDLJFPM_84713	fe_red_geobacter
unbinned	IJDLJFPM_84732	fe_red_geobacter
unbinned	IJDLJFPM_84753	fe_red_geobacter
unbinned	IJDLJFPM_84918	fe_red_geobacter
unbinned	IJDLJFPM_84923	fe_red_geobacter
unbinned	IJDLJFPM_84986	fe_red_geobacter
unbinned	IJDLJFPM_85111	fe_red_geobacter
unbinned	IJDLJFPM_85429	fe_red_geobacter
unbinned	IJDLJFPM_85919	fe_red_geobacter
unbinned	IJDLJFPM_86075	fe_red_geobacter
unbinned	IJDLJFPM_86204	fe_red_geobacter
unbinned	IJDLJFPM_86354	fe_red_geobacter
unbinned	IJDLJFPM_86361	fe_red_geobacter
unbinned	IJDLJFPM_86439	fe_red_geobacter
unbinned	IJDLJFPM_86440	fe_red_geobacter
unbinned	IJDLJFPM_86529	fe_red_geobacter
unbinned	IJDLJFPM_86579	fe_red_geobacter
unbinned	IJDLJFPM_86828	fe_red_geobacter
unbinned	IJDLJFPM_86840	fe_red_geobacter
unbinned	IJDLJFPM_86871	fe_red_geobacter
unbinned	IJDLJFPM_87247	fe_red_geobacter
unbinned	IJDLJFPM_87295	fe_red_geobacter
unbinned	IJDLJFPM_87354	fe_red_geobacter
unbinned	IJDLJFPM_87372	fe_red_geobacter
unbinned	IJDLJFPM_88125	fe_red_geobacter
unbinned	IJDLJFPM_88237	fe_red_geobacter
unbinned	IJDLJFPM_88252	fe_red_geobacter
unbinned	IJDLJFPM_88486	fe_red_geobacter
unbinned	IJDLJFPM_88751	fe_red_geobacter
unbinned	IJDLJFPM_88868	fe_red_geobacter
unbinned	IJDLJFPM_89007	fe_red_geobacter
unbinned	IJDLJFPM_89111	fe_red_geobacter
unbinned	IJDLJFPM_89119	fe_red_geobacter
unbinned	IJDLJFPM_89227	fe_red_geobacter
unbinned	IJDLJFPM_89421	fe_red_geobacter
unbinned	IJDLJFPM_89561	fe_red_geobacter
unbinned	IJDLJFPM_89726	fe_red_geobacter
unbinned	IJDLJFPM_89764	fe_red_geobacter
unbinned	IJDLJFPM_89787	fe_red_geobacter
unbinned	IJDLJFPM_89923	fe_red_geobacter
unbinned	IJDLJFPM_90202	fe_red_geobacter
unbinned	IJDLJFPM_90211	fe_red_geobacter
unbinned	IJDLJFPM_90224	fe_red_geobacter
unbinned	IJDLJFPM_90453	fe_red_geobacter
unbinned	IJDLJFPM_90501	fe_red_geobacter
unbinned	IJDLJFPM_90519	fe_red_geobacter
unbinned	IJDLJFPM_90603	fe_red_geobacter
unbinned	IJDLJFPM_90620	fe_red_geobacter
unbinned	IJDLJFPM_90651	fe_red_geobacter
unbinned	IJDLJFPM_90653	fe_red_geobacter
unbinned	IJDLJFPM_91156	fe_red_geobacter
unbinned	IJDLJFPM_91381	fe_red_geobacter
unbinned	IJDLJFPM_91521	fe_red_geobacter
unbinned	IJDLJFPM_91699	fe_red_geobacter
unbinned	IJDLJFPM_92274	fe_red_geobacter
unbinned	IJDLJFPM_92400	fe_red_geobacter
unbinned	IJDLJFPM_92513	fe_red_geobacter
unbinned	IJDLJFPM_92524	fe_red_geobacter
unbinned	IJDLJFPM_92807	fe_red_geobacter
unbinned	IJDLJFPM_93044	fe_red_geobacter
unbinned	IJDLJFPM_93086	fe_red_geobacter
unbinned	IJDLJFPM_93132	fe_red_geobacter
unbinned	IJDLJFPM_93500	fe_red_geobacter
unbinned	IJDLJFPM_93592	fe_red_geobacter
unbinned	IJDLJFPM_93648	fe_red_geobacter
unbinned	IJDLJFPM_93694	fe_red_geobacter
unbinned	IJDLJFPM_93713	fe_red_geobacter
unbinned	IJDLJFPM_93908	fe_red_geobacter
unbinned	IJDLJFPM_94028	fe_red_geobacter
unbinned	IJDLJFPM_94665	fe_red_geobacter
unbinned	IJDLJFPM_94746	fe_red_geobacter
unbinned	IJDLJFPM_94925	fe_red_geobacter
unbinned	IJDLJFPM_94957	fe_red_geobacter
unbinned	IJDLJFPM_95372	fe_red_geobacter
unbinned	IJDLJFPM_95408	fe_red_geobacter
unbinned	IJDLJFPM_95479	fe_red_geobacter
unbinned	IJDLJFPM_95624	fe_red_geobacter
unbinned	IJDLJFPM_95690	fe_red_geobacter
unbinned	IJDLJFPM_96268	fe_red_geobacter
unbinned	IJDLJFPM_96285	fe_red_geobacter
unbinned	IJDLJFPM_96407	fe_red_geobacter
unbinned	IJDLJFPM_96482	fe_red_geobacter
unbinned	IJDLJFPM_96668	fe_red_geobacter
unbinned	IJDLJFPM_97033	fe_red_geobacter
unbinned	IJDLJFPM_97052	fe_red_geobacter
unbinned	IJDLJFPM_97269	fe_red_geobacter
unbinned	IJDLJFPM_97317	fe_red_geobacter
unbinned	IJDLJFPM_97649	fe_red_geobacter
unbinned	IJDLJFPM_97752	fe_red_geobacter
unbinned	IJDLJFPM_97865	fe_red_geobacter
unbinned	IJDLJFPM_97946	fe_red_geobacter
unbinned	IJDLJFPM_98228	fe_red_geobacter
unbinned	IJDLJFPM_98510	fe_red_geobacter
unbinned	IJDLJFPM_98716	fe_red_geobacter
unbinned	IJDLJFPM_98736	fe_red_geobacter
unbinned	IJDLJFPM_98841	fe_red_geobacter
unbinned	IJDLJFPM_98854	fe_red_geobacter
unbinned	IJDLJFPM_98860	fe_red_geobacter
unbinned	IJDLJFPM_98961	fe_red_geobacter
unbinned	IJDLJFPM_99657	fe_red_geobacter
unbinned	IJDLJFPM_99778	fe_red_geobacter
unbinned	IJDLJFPM_100435	fe_red_geobacter
unbinned	IJDLJFPM_100581	fe_red_geobacter
unbinned	IJDLJFPM_100684	fe_red_geobacter
unbinned	IJDLJFPM_100701	fe_red_geobacter
unbinned	IJDLJFPM_100852	fe_red_geobacter
unbinned	IJDLJFPM_101178	fe_red_geobacter
unbinned	IJDLJFPM_101197	fe_red_geobacter
unbinned	IJDLJFPM_101221	fe_red_geobacter
unbinned	IJDLJFPM_101301	fe_red_geobacter
unbinned	IJDLJFPM_101316	fe_red_geobacter
unbinned	IJDLJFPM_101519	fe_red_geobacter
unbinned	IJDLJFPM_101647	fe_red_geobacter
unbinned	IJDLJFPM_101837	fe_red_geobacter
unbinned	IJDLJFPM_101998	fe_red_geobacter
unbinned	IJDLJFPM_102077	fe_red_geobacter
unbinned	IJDLJFPM_102170	fe_red_geobacter
unbinned	IJDLJFPM_102171	fe_red_geobacter
unbinned	IJDLJFPM_102377	fe_red_geobacter
unbinned	IJDLJFPM_102547	fe_red_geobacter
unbinned	IJDLJFPM_102662	fe_red_geobacter
unbinned	IJDLJFPM_102733	fe_red_geobacter
unbinned	IJDLJFPM_102754	fe_red_geobacter
unbinned	IJDLJFPM_102760	fe_red_geobacter
unbinned	IJDLJFPM_102862	fe_red_geobacter
unbinned	IJDLJFPM_102864	fe_red_geobacter
unbinned	IJDLJFPM_102875	fe_red_geobacter
unbinned	IJDLJFPM_102876	fe_red_geobacter
unbinned	IJDLJFPM_103069	fe_red_geobacter
unbinned	IJDLJFPM_103151	fe_red_geobacter
unbinned	IJDLJFPM_103158	fe_red_geobacter
unbinned	IJDLJFPM_103219	fe_red_geobacter
unbinned	IJDLJFPM_103351	fe_red_geobacter
unbinned	IJDLJFPM_103488	fe_red_geobacter
unbinned	IJDLJFPM_103502	fe_red_geobacter
unbinned	IJDLJFPM_103523	fe_red_geobacter
unbinned	IJDLJFPM_103683	fe_red_geobacter
unbinned	IJDLJFPM_103878	fe_red_geobacter
unbinned	IJDLJFPM_103970	fe_red_geobacter
unbinned	IJDLJFPM_103982	fe_red_geobacter
unbinned	IJDLJFPM_104077	fe_red_geobacter
unbinned	IJDLJFPM_104381	fe_red_geobacter
unbinned	IJDLJFPM_104925	fe_red_geobacter
unbinned	IJDLJFPM_105015	fe_red_geobacter
unbinned	IJDLJFPM_105377	fe_red_geobacter
unbinned	IJDLJFPM_105442	fe_red_geobacter
unbinned	IJDLJFPM_105940	fe_red_geobacter
unbinned	IJDLJFPM_106129	fe_red_geobacter
unbinned	IJDLJFPM_106349	fe_red_geobacter
unbinned	IJDLJFPM_106659	fe_red_geobacter
unbinned	IJDLJFPM_106975	fe_red_geobacter
unbinned	IJDLJFPM_107392	fe_red_geobacter
unbinned	IJDLJFPM_107669	fe_red_geobacter
unbinned	IJDLJFPM_107774	fe_red_geobacter
unbinned	IJDLJFPM_107807	fe_red_geobacter
unbinned	IJDLJFPM_107861	fe_red_geobacter
unbinned	IJDLJFPM_107877	fe_red_geobacter
unbinned	IJDLJFPM_108543	fe_red_geobacter
unbinned	IJDLJFPM_108610	fe_red_geobacter
unbinned	IJDLJFPM_108806	fe_red_geobacter
unbinned	IJDLJFPM_109005	fe_red_geobacter
unbinned	IJDLJFPM_109036	fe_red_geobacter
unbinned	IJDLJFPM_109207	fe_red_geobacter
unbinned	IJDLJFPM_109330	fe_red_geobacter
unbinned	IJDLJFPM_109386	fe_red_geobacter
unbinned	IJDLJFPM_109450	fe_red_geobacter
unbinned	IJDLJFPM_109497	fe_red_geobacter
unbinned	IJDLJFPM_109802	fe_red_geobacter
unbinned	IJDLJFPM_109864	fe_red_geobacter
unbinned	IJDLJFPM_109996	fe_red_geobacter
unbinned	IJDLJFPM_110206	fe_red_geobacter
unbinned	IJDLJFPM_110223	fe_red_geobacter
unbinned	IJDLJFPM_110343	fe_red_geobacter
unbinned	IJDLJFPM_110561	fe_red_geobacter
unbinned	IJDLJFPM_110651	fe_red_geobacter
unbinned	IJDLJFPM_110705	fe_red_geobacter
unbinned	IJDLJFPM_110824	fe_red_geobacter
unbinned	IJDLJFPM_111203	fe_red_geobacter
unbinned	IJDLJFPM_111557	fe_red_geobacter
unbinned	IJDLJFPM_111603	fe_red_geobacter
unbinned	IJDLJFPM_111619	fe_red_geobacter
unbinned	IJDLJFPM_112071	fe_red_geobacter
unbinned	IJDLJFPM_112349	fe_red_geobacter
unbinned	IJDLJFPM_112509	fe_red_geobacter
unbinned	IJDLJFPM_112531	fe_red_geobacter
unbinned	IJDLJFPM_112916	fe_red_geobacter
unbinned	IJDLJFPM_113028	fe_red_geobacter
unbinned	IJDLJFPM_113157	fe_red_geobacter
unbinned	IJDLJFPM_113279	fe_red_geobacter
unbinned	IJDLJFPM_113302	fe_red_geobacter
unbinned	IJDLJFPM_113381	fe_red_geobacter
unbinned	IJDLJFPM_113468	fe_red_geobacter
unbinned	IJDLJFPM_113585	fe_red_geobacter
unbinned	IJDLJFPM_113607	fe_red_geobacter
unbinned	IJDLJFPM_113797	fe_red_geobacter
unbinned	IJDLJFPM_113837	fe_red_geobacter
unbinned	IJDLJFPM_113881	fe_red_geobacter
unbinned	IJDLJFPM_114025	fe_red_geobacter
unbinned	IJDLJFPM_114390	fe_red_geobacter
unbinned	IJDLJFPM_114558	fe_red_geobacter
unbinned	IJDLJFPM_114682	fe_red_geobacter
unbinned	IJDLJFPM_114683	fe_red_geobacter
unbinned	IJDLJFPM_114791	fe_red_geobacter
unbinned	IJDLJFPM_115128	fe_red_geobacter
unbinned	IJDLJFPM_115149	fe_red_geobacter
unbinned	IJDLJFPM_115431	fe_red_geobacter
unbinned	IJDLJFPM_115594	fe_red_geobacter
unbinned	IJDLJFPM_116335	fe_red_geobacter
unbinned	IJDLJFPM_116802	fe_red_geobacter
unbinned	IJDLJFPM_116803	fe_red_geobacter
unbinned	IJDLJFPM_116976	fe_red_geobacter
unbinned	IJDLJFPM_117211	fe_red_geobacter
unbinned	IJDLJFPM_117214	fe_red_geobacter
unbinned	IJDLJFPM_117272	fe_red_geobacter
unbinned	IJDLJFPM_117961	fe_red_geobacter
unbinned	IJDLJFPM_117994	fe_red_geobacter
unbinned	IJDLJFPM_118044	fe_red_geobacter
unbinned	IJDLJFPM_118131	fe_red_geobacter
unbinned	IJDLJFPM_118239	fe_red_geobacter
unbinned	IJDLJFPM_118284	fe_red_geobacter
unbinned	IJDLJFPM_118308	fe_red_geobacter
unbinned	IJDLJFPM_118319	fe_red_geobacter
unbinned	IJDLJFPM_118330	fe_red_geobacter
unbinned	IJDLJFPM_118423	fe_red_geobacter
unbinned	IJDLJFPM_118425	fe_red_geobacter
unbinned	IJDLJFPM_118617	fe_red_geobacter
unbinned	IJDLJFPM_118646	fe_red_geobacter
unbinned	IJDLJFPM_118707	fe_red_geobacter
unbinned	IJDLJFPM_119022	fe_red_geobacter
unbinned	IJDLJFPM_119585	fe_red_geobacter
unbinned	IJDLJFPM_119792	fe_red_geobacter
unbinned	IJDLJFPM_119845	fe_red_geobacter
unbinned	IJDLJFPM_119976	fe_red_geobacter
unbinned	IJDLJFPM_120808	fe_red_geobacter
unbinned	IJDLJFPM_120842	fe_red_geobacter
unbinned	IJDLJFPM_121193	fe_red_geobacter
unbinned	IJDLJFPM_121268	fe_red_geobacter
unbinned	IJDLJFPM_121360	fe_red_geobacter
unbinned	IJDLJFPM_121556	fe_red_geobacter
unbinned	IJDLJFPM_122170	fe_red_geobacter
unbinned	IJDLJFPM_122171	fe_red_geobacter
unbinned	IJDLJFPM_122307	fe_red_geobacter
unbinned	IJDLJFPM_122345	fe_red_geobacter
unbinned	IJDLJFPM_122417	fe_red_geobacter
unbinned	IJDLJFPM_122798	fe_red_geobacter
unbinned	IJDLJFPM_122834	fe_red_geobacter
unbinned	IJDLJFPM_122915	fe_red_geobacter
unbinned	IJDLJFPM_123001	fe_red_geobacter
unbinned	IJDLJFPM_123438	fe_red_geobacter
unbinned	IJDLJFPM_123467	fe_red_geobacter
unbinned	IJDLJFPM_123484	fe_red_geobacter
unbinned	IJDLJFPM_123682	fe_red_geobacter
unbinned	IJDLJFPM_123926	fe_red_geobacter
unbinned	IJDLJFPM_124013	fe_red_geobacter
unbinned	IJDLJFPM_124500	fe_red_geobacter
unbinned	IJDLJFPM_124513	fe_red_geobacter
unbinned	IJDLJFPM_124654	fe_red_geobacter
unbinned	IJDLJFPM_125284	fe_red_geobacter
unbinned	IJDLJFPM_125426	fe_red_geobacter
unbinned	IJDLJFPM_125825	fe_red_geobacter
unbinned	IJDLJFPM_125882	fe_red_geobacter
unbinned	IJDLJFPM_126270	fe_red_geobacter
unbinned	IJDLJFPM_126271	fe_red_geobacter
unbinned	IJDLJFPM_126275	fe_red_geobacter
unbinned	IJDLJFPM_126383	fe_red_geobacter
unbinned	IJDLJFPM_126530	fe_red_geobacter
unbinned	IJDLJFPM_126601	fe_red_geobacter
unbinned	IJDLJFPM_126692	fe_red_geobacter
unbinned	IJDLJFPM_126693	fe_red_geobacter
unbinned	IJDLJFPM_126781	fe_red_geobacter
unbinned	IJDLJFPM_127303	fe_red_geobacter
unbinned	IJDLJFPM_127383	fe_red_geobacter
unbinned	IJDLJFPM_127403	fe_red_geobacter
unbinned	IJDLJFPM_127458	fe_red_geobacter
unbinned	IJDLJFPM_127526	fe_red_geobacter
unbinned	IJDLJFPM_127679	fe_red_geobacter
unbinned	IJDLJFPM_127882	fe_red_geobacter
unbinned	IJDLJFPM_127908	fe_red_geobacter
unbinned	IJDLJFPM_127944	fe_red_geobacter
unbinned	IJDLJFPM_128032	fe_red_geobacter
unbinned	IJDLJFPM_128268	fe_red_geobacter
unbinned	IJDLJFPM_128313	fe_red_geobacter
unbinned	IJDLJFPM_128531	fe_red_geobacter
unbinned	IJDLJFPM_128567	fe_red_geobacter
unbinned	IJDLJFPM_128798	fe_red_geobacter
unbinned	IJDLJFPM_129087	fe_red_geobacter
unbinned	IJDLJFPM_129257	fe_red_geobacter
unbinned	IJDLJFPM_129316	fe_red_geobacter
unbinned	IJDLJFPM_129373	fe_red_geobacter
unbinned	IJDLJFPM_129398	fe_red_geobacter
unbinned	IJDLJFPM_129424	fe_red_geobacter
unbinned	IJDLJFPM_129498	fe_red_geobacter
unbinned	IJDLJFPM_129565	fe_red_geobacter
unbinned	IJDLJFPM_129750	fe_red_geobacter
unbinned	IJDLJFPM_129807	fe_red_geobacter
unbinned	IJDLJFPM_130098	fe_red_geobacter
unbinned	IJDLJFPM_130162	fe_red_geobacter
unbinned	IJDLJFPM_130952	fe_red_geobacter
unbinned	IJDLJFPM_131468	fe_red_geobacter
unbinned	IJDLJFPM_131535	fe_red_geobacter
unbinned	IJDLJFPM_131574	fe_red_geobacter
unbinned	IJDLJFPM_131641	fe_red_geobacter
unbinned	IJDLJFPM_131877	fe_red_geobacter
unbinned	IJDLJFPM_131967	fe_red_geobacter
unbinned	IJDLJFPM_132110	fe_red_geobacter
unbinned	IJDLJFPM_132174	fe_red_geobacter
unbinned	IJDLJFPM_132407	fe_red_geobacter
unbinned	IJDLJFPM_132868	fe_red_geobacter
unbinned	IJDLJFPM_132971	fe_red_geobacter
unbinned	IJDLJFPM_133180	fe_red_geobacter
unbinned	IJDLJFPM_133410	fe_red_geobacter
unbinned	IJDLJFPM_133502	fe_red_geobacter
unbinned	IJDLJFPM_133862	fe_red_geobacter
unbinned	IJDLJFPM_133940	fe_red_geobacter
unbinned	IJDLJFPM_134159	fe_red_geobacter
unbinned	IJDLJFPM_134394	fe_red_geobacter
unbinned	IJDLJFPM_134621	fe_red_geobacter
unbinned	IJDLJFPM_134723	fe_red_geobacter
unbinned	IJDLJFPM_134728	fe_red_geobacter
unbinned	IJDLJFPM_135071	fe_red_geobacter
unbinned	IJDLJFPM_135075	fe_red_geobacter
unbinned	IJDLJFPM_135145	fe_red_geobacter
unbinned	IJDLJFPM_135472	fe_red_geobacter
unbinned	IJDLJFPM_135489	fe_red_geobacter
unbinned	IJDLJFPM_135491	fe_red_geobacter
unbinned	IJDLJFPM_135657	fe_red_geobacter
unbinned	IJDLJFPM_135659	fe_red_geobacter
unbinned	IJDLJFPM_136003	fe_red_geobacter
unbinned	IJDLJFPM_136010	fe_red_geobacter
unbinned	IJDLJFPM_136364	fe_red_geobacter
unbinned	IJDLJFPM_136415	fe_red_geobacter
unbinned	IJDLJFPM_136500	fe_red_geobacter
unbinned	IJDLJFPM_136697	fe_red_geobacter
unbinned	IJDLJFPM_137072	fe_red_geobacter
unbinned	IJDLJFPM_137081	fe_red_geobacter
unbinned	IJDLJFPM_137294	fe_red_geobacter
unbinned	IJDLJFPM_137359	fe_red_geobacter
unbinned	IJDLJFPM_137373	fe_red_geobacter
unbinned	IJDLJFPM_137413	fe_red_geobacter
unbinned	IJDLJFPM_137426	fe_red_geobacter
unbinned	IJDLJFPM_137748	fe_red_geobacter
unbinned	IJDLJFPM_137894	fe_red_geobacter
unbinned	IJDLJFPM_138768	fe_red_geobacter
unbinned	IJDLJFPM_139080	fe_red_geobacter
unbinned	IJDLJFPM_139175	fe_red_geobacter
unbinned	IJDLJFPM_139361	fe_red_geobacter
unbinned	IJDLJFPM_139399	fe_red_geobacter
unbinned	IJDLJFPM_139400	fe_red_geobacter
unbinned	IJDLJFPM_139643	fe_red_geobacter
unbinned	IJDLJFPM_139809	fe_red_geobacter
unbinned	IJDLJFPM_139884	fe_red_geobacter
unbinned	IJDLJFPM_139957	fe_red_geobacter
unbinned	IJDLJFPM_139962	fe_red_geobacter
unbinned	IJDLJFPM_139979	fe_red_geobacter
unbinned	IJDLJFPM_140097	fe_red_geobacter
unbinned	IJDLJFPM_140716	fe_red_geobacter
unbinned	IJDLJFPM_140730	fe_red_geobacter
unbinned	IJDLJFPM_140821	fe_red_geobacter
unbinned	IJDLJFPM_140936	fe_red_geobacter
unbinned	IJDLJFPM_140967	fe_red_geobacter
unbinned	IJDLJFPM_140969	fe_red_geobacter
unbinned	IJDLJFPM_141035	fe_red_geobacter
unbinned	IJDLJFPM_141081	fe_red_geobacter
unbinned	IJDLJFPM_141223	fe_red_geobacter
unbinned	IJDLJFPM_141257	fe_red_geobacter
unbinned	IJDLJFPM_141272	fe_red_geobacter
unbinned	IJDLJFPM_141304	fe_red_geobacter
unbinned	IJDLJFPM_141417	fe_red_geobacter
unbinned	IJDLJFPM_141464	fe_red_geobacter
unbinned	IJDLJFPM_141634	fe_red_geobacter
unbinned	IJDLJFPM_141879	fe_red_geobacter
unbinned	IJDLJFPM_141966	fe_red_geobacter
unbinned	IJDLJFPM_142081	fe_red_geobacter
unbinned	IJDLJFPM_142151	fe_red_geobacter
unbinned	IJDLJFPM_142444	fe_red_geobacter
unbinned	IJDLJFPM_142755	fe_red_geobacter
unbinned	IJDLJFPM_143010	fe_red_geobacter
unbinned	IJDLJFPM_143192	fe_red_geobacter
unbinned	IJDLJFPM_143373	fe_red_geobacter
unbinned	IJDLJFPM_143459	fe_red_geobacter
unbinned	IJDLJFPM_143725	fe_red_geobacter
unbinned	IJDLJFPM_143796	fe_red_geobacter
unbinned	IJDLJFPM_144209	fe_red_geobacter
unbinned	IJDLJFPM_144218	fe_red_geobacter
unbinned	IJDLJFPM_144264	fe_red_geobacter
unbinned	IJDLJFPM_144338	fe_red_geobacter
unbinned	IJDLJFPM_144409	fe_red_geobacter
unbinned	IJDLJFPM_144513	fe_red_geobacter
unbinned	IJDLJFPM_144740	fe_red_geobacter
unbinned	IJDLJFPM_144907	fe_red_geobacter
unbinned	IJDLJFPM_145004	fe_red_geobacter
unbinned	IJDLJFPM_145091	fe_red_geobacter
unbinned	IJDLJFPM_145196	fe_red_geobacter
unbinned	IJDLJFPM_145798	fe_red_geobacter
unbinned	IJDLJFPM_146452	fe_red_geobacter
unbinned	IJDLJFPM_146803	fe_red_geobacter
unbinned	IJDLJFPM_146931	fe_red_geobacter
unbinned	IJDLJFPM_146956	fe_red_geobacter
unbinned	IJDLJFPM_147023	fe_red_geobacter
unbinned	IJDLJFPM_147254	fe_red_geobacter
unbinned	IJDLJFPM_148016	fe_red_geobacter
unbinned	IJDLJFPM_148176	fe_red_geobacter
unbinned	IJDLJFPM_148356	fe_red_geobacter
unbinned	IJDLJFPM_149189	fe_red_geobacter
unbinned	IJDLJFPM_149220	fe_red_geobacter
unbinned	IJDLJFPM_149293	fe_red_geobacter
unbinned	IJDLJFPM_149723	fe_red_geobacter
unbinned	IJDLJFPM_149724	fe_red_geobacter
unbinned	IJDLJFPM_150219	fe_red_geobacter
unbinned	IJDLJFPM_150486	fe_red_geobacter
unbinned	IJDLJFPM_150554	fe_red_geobacter
unbinned	IJDLJFPM_150904	fe_red_geobacter
unbinned	IJDLJFPM_150945	fe_red_geobacter
unbinned	IJDLJFPM_151227	fe_red_geobacter
unbinned	IJDLJFPM_151322	fe_red_geobacter
unbinned	IJDLJFPM_151467	fe_red_geobacter
unbinned	IJDLJFPM_151734	fe_red_geobacter
unbinned	IJDLJFPM_152291	fe_red_geobacter
unbinned	IJDLJFPM_152314	fe_red_geobacter
unbinned	IJDLJFPM_152461	fe_red_geobacter
unbinned	IJDLJFPM_152488	fe_red_geobacter
unbinned	IJDLJFPM_152573	fe_red_geobacter
unbinned	IJDLJFPM_153018	fe_red_geobacter
unbinned	IJDLJFPM_153333	fe_red_geobacter
unbinned	IJDLJFPM_153397	fe_red_geobacter
unbinned	IJDLJFPM_153443	fe_red_geobacter
unbinned	IJDLJFPM_153483	fe_red_geobacter
unbinned	IJDLJFPM_153533	fe_red_geobacter
unbinned	IJDLJFPM_153580	fe_red_geobacter
unbinned	IJDLJFPM_153618	fe_red_geobacter
unbinned	IJDLJFPM_153770	fe_red_geobacter
unbinned	IJDLJFPM_153846	fe_red_geobacter
unbinned	IJDLJFPM_154024	fe_red_geobacter
unbinned	IJDLJFPM_154126	fe_red_geobacter
unbinned	IJDLJFPM_154256	fe_red_geobacter
unbinned	IJDLJFPM_154399	fe_red_geobacter
unbinned	IJDLJFPM_154434	fe_red_geobacter
unbinned	IJDLJFPM_154754	fe_red_geobacter
unbinned	IJDLJFPM_154833	fe_red_geobacter
unbinned	IJDLJFPM_154930	fe_red_geobacter
unbinned	IJDLJFPM_155106	fe_red_geobacter
unbinned	IJDLJFPM_155165	fe_red_geobacter
unbinned	IJDLJFPM_155360	fe_red_geobacter
unbinned	IJDLJFPM_155414	fe_red_geobacter
unbinned	IJDLJFPM_155767	fe_red_geobacter
unbinned	IJDLJFPM_156015	fe_red_geobacter
unbinned	IJDLJFPM_156078	fe_red_geobacter
unbinned	IJDLJFPM_156090	fe_red_geobacter
unbinned	IJDLJFPM_156700	fe_red_geobacter
unbinned	IJDLJFPM_157004	fe_red_geobacter
unbinned	IJDLJFPM_157347	fe_red_geobacter
unbinned	IJDLJFPM_157598	fe_red_geobacter
unbinned	IJDLJFPM_157611	fe_red_geobacter
unbinned	IJDLJFPM_157690	fe_red_geobacter
unbinned	IJDLJFPM_157812	fe_red_geobacter
unbinned	IJDLJFPM_157991	fe_red_geobacter
unbinned	IJDLJFPM_158270	fe_red_geobacter
unbinned	IJDLJFPM_158289	fe_red_geobacter
unbinned	IJDLJFPM_158364	fe_red_geobacter
unbinned	IJDLJFPM_158615	fe_red_geobacter
unbinned	IJDLJFPM_158735	fe_red_geobacter
unbinned	IJDLJFPM_158737	fe_red_geobacter
unbinned	IJDLJFPM_158945	fe_red_geobacter
unbinned	IJDLJFPM_159325	fe_red_geobacter
unbinned	IJDLJFPM_159455	fe_red_geobacter
unbinned	IJDLJFPM_159570	fe_red_geobacter
unbinned	IJDLJFPM_159983	fe_red_geobacter
unbinned	IJDLJFPM_160373	fe_red_geobacter
unbinned	IJDLJFPM_160498	fe_red_geobacter
unbinned	IJDLJFPM_160499	fe_red_geobacter
unbinned	IJDLJFPM_160651	fe_red_geobacter
unbinned	IJDLJFPM_160685	fe_red_geobacter
unbinned	IJDLJFPM_160744	fe_red_geobacter
unbinned	IJDLJFPM_160953	fe_red_geobacter
unbinned	IJDLJFPM_161254	fe_red_geobacter
unbinned	IJDLJFPM_161327	fe_red_geobacter
unbinned	IJDLJFPM_161438	fe_red_geobacter
unbinned	IJDLJFPM_161541	fe_red_geobacter
unbinned	IJDLJFPM_161651	fe_red_geobacter
unbinned	IJDLJFPM_161693	fe_red_geobacter
unbinned	IJDLJFPM_161949	fe_red_geobacter
unbinned	IJDLJFPM_162361	fe_red_geobacter
unbinned	IJDLJFPM_162442	fe_red_geobacter
unbinned	IJDLJFPM_162805	fe_red_geobacter
unbinned	IJDLJFPM_163016	fe_red_geobacter
unbinned	IJDLJFPM_163054	fe_red_geobacter
unbinned	IJDLJFPM_163261	fe_red_geobacter
unbinned	IJDLJFPM_163766	fe_red_geobacter
unbinned	IJDLJFPM_163806	fe_red_geobacter
unbinned	IJDLJFPM_163905	fe_red_geobacter
unbinned	IJDLJFPM_164495	fe_red_geobacter
unbinned	IJDLJFPM_164646	fe_red_geobacter
unbinned	IJDLJFPM_164961	fe_red_geobacter
unbinned	IJDLJFPM_165223	fe_red_geobacter
unbinned	IJDLJFPM_165244	fe_red_geobacter
unbinned	IJDLJFPM_165605	fe_red_geobacter
unbinned	IJDLJFPM_165801	fe_red_geobacter
unbinned	IJDLJFPM_165980	fe_red_geobacter
unbinned	IJDLJFPM_166296	fe_red_geobacter
unbinned	IJDLJFPM_166413	fe_red_geobacter
unbinned	IJDLJFPM_166457	fe_red_geobacter
unbinned	IJDLJFPM_166503	fe_red_geobacter
unbinned	IJDLJFPM_166622	fe_red_geobacter
unbinned	IJDLJFPM_166716	fe_red_geobacter
